,Hotel Name,Rating,Rating Group,Free WiFi,Airport Shuttle,Distance From Airport,Restaurant,Private Parking,Bar,Non Smoking Rooms,Pet Friendly,Elevator
1077,Al Bailo Di Venezia,8.9,3.0,True,True,7.6,False,False,False,True,False,True
1078,La Fonderia Firenze,9.3,3.0,True,False,4.4,False,True,False,True,True,False
1079,B&B A' Casarella,8.9,3.0,True,True,2.5,False,False,True,True,False,False
1080,Best Western Hotel Astrid,8.0,3.0,True,False,17.1,False,True,True,True,True,False
1081,SPIRIT OF FLORENCE Boutique Rooms,9.2,3.0,True,False,5.5,False,True,False,True,False,True
1082,Alberghiera Venezia,9.1,3.0,True,False,6.9,False,False,False,True,False,False
1083,Residenza Maritti Decò Style,9.4,3.0,True,True,13.6,False,False,False,True,False,True
1084,Beatrice,0.0,0.0,True,False,5.9,False,False,False,False,False,False
1085,Hotel Pomezia,7.4,2.0,True,True,14.4,False,False,False,True,True,False
1086,The Five Rooms Napoli,9.6,3.0,True,True,3.2,False,True,False,True,True,False
1087,Royal San Marco,7.8,3.0,True,True,7.8,False,False,True,True,True,False
1088,Bettoja Hotel Mediterraneo,8.7,3.0,True,True,13.6,False,True,True,True,True,False
1089,G55 Design Hotel,8.8,3.0,True,True,14.2,False,False,False,True,True,False
1090,Cà Riva del Vin,9.4,3.0,True,False,7.5,False,False,False,True,False,False
1091,Doria Palace Boutique Hotel,9.0,3.0,True,False,13.2,False,True,False,True,False,True
1092,Quartino Napoletano,9.1,3.0,True,True,3.4,False,False,False,True,True,False
1093,A la Pescarìa Studios,8.7,3.0,True,False,7.3,False,False,False,False,False,False
1094,Palazzo Barocci,8.9,3.0,True,False,7.8,False,True,True,True,True,False
1095,Villa Pignatti Morano,8.1,3.0,True,False,6.1,False,True,False,True,True,False
1096,Palazzo La Scala,7.7,3.0,True,True,7.7,False,True,False,True,False,True
1097,Ca' Riza,9.2,3.0,True,True,7.7,True,False,False,True,True,False
1098,Napoli Suite,8.0,3.0,True,True,3.3,False,True,True,True,True,False
1099,Stella Marina 1,9.2,3.0,True,True,8.7,False,False,False,True,False,False
1100,Civico 5 appartament Napoli centro,8.7,3.0,True,False,3.8,True,True,True,True,True,False
1101,Hotel Maison Degas,8.4,3.0,True,True,4.4,False,True,True,True,True,False
1102,Sonder l Piazza San Pietro,8.4,3.0,True,False,15.7,False,True,False,True,False,True
1103,Hotel Santa Chiara,8.8,3.0,True,True,7.5,True,True,True,True,False,False
1104,Casa Teresa,9.3,3.0,True,False,8.5,False,False,False,True,True,False
1105,Lumina Apartment & free parking,9.8,3.0,True,False,2.6,False,True,False,True,False,True
1106,B&B Ninetta,9.5,3.0,True,True,4.2,False,False,False,True,True,False
1107,Palazzo D'Ambra Residenza d'Epoca,9.5,3.0,True,False,5.2,False,True,False,True,True,False
1108,Hotel Mancino 12,8.9,3.0,True,True,14.1,False,True,True,True,False,False
1109,The Liberty Boutique Hotel,9.3,3.0,True,True,13.7,False,True,False,True,False,False
1110,Laurus Al Duomo,8.6,3.0,True,False,5.2,False,True,True,True,True,False
1111,Gemini Studios,7.5,2.0,True,False,4.3,False,True,False,True,False,False
1112,B&B alla Ferrovia,8.7,3.0,True,False,2.9,False,True,False,True,True,False
1113,One of a kind Near The Duomo w/Balcony Palace Apt,9.4,3.0,True,False,5.3,False,False,False,False,True,False
1114,Residenza Colombina,9.1,3.0,True,False,7.7,False,False,False,False,False,False
1115,Hotel Relais Dei Papi,8.4,3.0,True,True,16.0,False,True,False,False,True,False
1116,Bellevue & Canaletto Suites,9.1,3.0,True,True,7.8,False,False,False,True,False,False
1117,7Florence B&B,8.9,3.0,True,False,4.9,False,True,False,True,False,True
1118,ANDREA'S HOUSE,9.5,3.0,True,True,3.5,True,True,True,False,True,False
1119,Hotel Hiberia,8.6,3.0,True,True,13.9,False,False,True,True,True,False
1120,Residenza Oltrarno,9.5,3.0,True,False,4.3,False,True,False,True,False,False
1121,Napul'art,8.2,3.0,True,True,4.4,False,False,True,True,True,True
1122,Sixty One Luxury Room,9.7,3.0,True,True,14.6,False,False,False,True,False,True
1123,Seven Suites,9.1,3.0,True,False,13.1,False,True,False,True,False,True
1124,Sina Palazzo Sant'Angelo,9.2,3.0,True,True,7.8,False,False,True,True,True,False
1125,Corte Passi Florence,8.1,3.0,True,False,4.9,False,False,False,True,False,True
1126,Alinari Boutique Apartments,8.5,3.0,False,True,4.9,False,False,False,True,False,True
1127,Navona Grand Suite,9.4,3.0,True,False,14.9,False,True,False,True,True,True
1128,Toscanelli Residenza d'Epoca,9.4,3.0,True,False,5.6,False,False,False,True,False,True
1129,Hotel Marine,7.9,3.0,True,False,4.8,False,True,True,True,True,False
1130,Astrid Hotel,7.6,3.0,True,False,4.8,False,True,True,True,True,True
1131,Venezia Ca' Drì Apartment,9.5,3.0,True,False,7.7,False,False,False,True,False,False
1132,B&BCentral Station Napoli,8.0,3.0,True,False,3.2,False,False,False,True,False,True
1133,Imperial Panorama Penthouse,8.4,3.0,True,True,14.0,False,False,False,True,True,True
1134,Apartment Provence Luxury,9.1,3.0,True,False,5.1,False,False,False,True,False,False
1135,Vittoria Palace Spanish Steps,9.0,3.0,True,True,15.1,False,False,False,True,False,False
1136,Flospirit,8.5,3.0,True,True,6.4,False,False,False,True,True,False
1137,Residenza Sangallo,9.4,3.0,True,False,5.2,False,False,False,True,False,True
1138,House of Happy Hours,9.0,3.0,True,False,5.9,False,False,False,True,False,False
1139,Micalò Art Rooms,9.0,3.0,True,True,6.9,False,False,True,True,False,True
1140,Hotel Aquarius Venice-Ascend Hotel Collection,9.3,3.0,True,False,7.2,False,False,True,True,False,False
1141,Casa Fabi,9.7,3.0,True,True,6.2,False,True,True,True,True,False
1142,Medina Suite 24,9.4,3.0,True,True,4.7,False,True,False,True,True,False
1143,B&B Partenopeo,8.6,3.0,True,True,2.9,False,True,False,True,False,False
1144,B&B Dipintodiblu',9.4,3.0,True,True,8.7,False,True,False,True,False,False
1145,Florence Old Bridge B&B,8.3,3.0,True,False,5.7,False,True,False,True,True,True
1146,Triviho Hotel,9.2,3.0,True,False,14.3,False,False,True,True,False,True
1147,La Scalinata di Chiaia,8.7,3.0,True,True,5.8,False,False,False,True,True,False
1148,Numeroventi Design Residency,9.2,3.0,True,False,5.9,False,False,False,True,False,False
1149,Ca' dei Cuori on the Grand Canal,9.3,3.0,True,True,7.0,False,False,False,True,True,False
1150,Alfieri9,9.1,3.0,True,False,6.1,False,True,False,True,True,False
1151,Da Fede,8.1,3.0,True,False,16.3,False,True,False,True,True,False
1152,Caterina sul tetto,9.6,3.0,True,False,5.9,False,False,False,True,False,False
1153,Hotel Eden,7.1,2.0,True,False,2.8,False,False,True,True,False,False
1154,Atelier Cosseria,8.9,3.0,True,False,4.2,False,True,False,True,False,False
1155,Ca' de la Fonte,9.1,3.0,True,False,7.1,False,False,False,True,False,False
1156,Farnese House in Rome,9.5,3.0,True,True,14.5,False,True,False,True,False,False
1157,939 Hotel,7.8,3.0,True,True,15.0,False,False,False,True,False,True
1158,Residenza La Loggia,9.2,3.0,True,False,7.8,False,False,False,True,False,False
1159,B&B Napoli Plebiscito,8.7,3.0,True,False,5.5,False,True,False,True,False,True
1160,La Residenza,8.5,3.0,True,False,14.6,True,False,False,False,True,True
1161,Domus Plaza,9.4,3.0,True,True,5.6,False,True,False,True,False,False
1162,Lavanera Home,9.7,3.0,True,False,3.0,False,True,False,True,False,True
1163,Casa Contarina,9.5,3.0,True,False,7.9,False,False,False,True,False,False
1164,Monolocale luminosissimo,0.0,0.0,True,False,7.6,False,False,False,False,False,False
1165,Trinity Luxury Rooms,8.0,3.0,True,True,14.5,False,False,False,True,False,True
1166,LEONARDO apartment,10.0,3.0,True,True,5.6,False,False,False,False,True,False
1167,B&B Sleep & Zupp,8.9,3.0,True,True,4.5,False,True,False,True,True,False
1168,Hotel St. Martin,8.9,3.0,True,False,13.9,True,True,True,True,False,False
1169,Mastropasqua BB,9.3,3.0,True,True,7.3,False,False,True,True,False,True
1170,The Andy House B&B,9.5,3.0,True,True,5.9,False,True,False,True,False,False
1171,Marina SKY 8,7.6,3.0,True,True,4.1,False,False,False,True,True,False
1172,LE QUATTRO MURA EXCLUSIVE,9.0,3.0,True,False,5.8,False,False,False,True,False,True
1173,Suite Veronica,9.5,3.0,True,False,7.6,False,False,False,True,False,False
1174,Zeno Apartment,8.5,3.0,True,False,5.1,False,True,False,True,False,False
1175,B&B Floridiana,9.7,3.0,True,True,6.2,True,True,False,True,False,False
1176,Casa Botticelli,9.6,3.0,True,False,5.6,False,True,False,True,False,True
1177,Minerva Monks Inn,8.4,3.0,True,True,14.3,False,False,False,True,False,False
1178,Mia roma centro,0.0,0.0,True,False,14.0,False,False,False,True,False,False
1179,Hotel Città Di Milano,7.5,2.0,True,False,7.7,False,False,False,True,False,True
1180,Aleri,9.1,3.0,True,False,4.8,False,False,False,False,False,False
1181,B&B Fifty Seven,9.6,3.0,True,True,7.5,False,False,False,True,False,False
1182,Relais Tosinghi,9.3,3.0,True,False,5.5,False,True,False,True,False,True
1183,CA CORTE NOVA design apartment with canal view,9.0,3.0,True,True,6.9,False,False,False,True,False,False
1184,Hotel Bella Napoli,8.0,3.0,True,True,3.0,False,False,True,False,False,False
1185,Repubblica Firenze Luxury Apartments UNA Esperienze,9.3,3.0,True,False,5.4,False,False,False,True,True,True
1186,Ca' Moro,9.0,3.0,True,False,8.0,False,False,False,True,False,False
1187,Guesthouse Bel Duomo,8.6,3.0,True,False,5.4,False,True,False,True,False,False
1188,Antica Dimora Firenze,9.3,3.0,True,True,5.3,False,False,True,True,True,False
1189,Donati Luxury Tower Suites,8.8,3.0,True,True,5.6,False,True,False,True,False,True
1190,Ghirlandaio Florence,9.0,3.0,True,False,5.4,True,True,False,True,True,False
1191,Locanda Leon Bianco on the Grand Canal,9.1,3.0,True,False,7.2,False,False,False,True,True,False
1192,B&B Margarita,9.0,3.0,True,False,8.8,False,True,False,True,False,True
1193,Hotel Barocco,9.1,3.0,True,True,14.4,False,True,True,True,False,False
1194,Spanish Steps Exclusive Rental in Rome,8.6,3.0,True,False,14.8,False,True,False,True,False,True
1195,Hotel Palazzo Abadessa,9.2,3.0,True,False,7.1,False,False,True,True,False,False
1196,Ca' Zaccaria,8.8,3.0,True,False,7.8,False,False,False,True,False,False
1197,Hotel Il Bargellino,8.3,3.0,True,False,4.8,False,True,False,True,False,False
1198,Elegant & stylish apartment city center,8.0,3.0,True,True,5.5,False,True,False,True,True,False
1199,Appartamento Antonia,9.1,3.0,True,False,7.4,False,False,False,True,False,False
1200,All You Need is Rome Guesthouse,9.0,3.0,True,True,15.5,False,False,False,True,True,False
1201,Guesthouse Ca' San Marcuola 1,8.8,3.0,True,False,6.9,False,False,False,True,False,False
1202,Casa Napoletana - San Domenico,9.4,3.0,True,False,4.1,False,False,False,True,False,True
1203,Deluxe Apartments Lagoon View,9.3,3.0,True,False,8.6,False,False,False,False,False,True
1204,Palazzo Velli,8.5,3.0,True,True,14.3,False,False,False,True,True,False
1205,Rialto Project Apartments,7.7,3.0,True,True,7.4,False,True,False,True,True,False
1206,Napoli Class,9.3,3.0,True,True,5.2,False,True,True,True,False,False
1207,B&B Funikuli Funikula,8.7,3.0,True,True,3.4,False,True,False,True,False,False
1208,Locanda Silva,8.5,3.0,True,False,7.7,False,False,True,True,True,False
1209,NINA VENICE APARTMENT,9.7,3.0,True,False,7.4,False,False,False,True,False,False
1210,Hotel Bellavista,8.7,3.0,True,False,4.9,False,True,False,True,True,False
1211,Vigna Nuova Suites,8.9,3.0,True,False,5.2,False,True,False,True,False,False
1212,Hotel The Building,8.0,3.0,True,True,14.1,False,True,True,False,False,False
1213,Vesuvius,9.6,3.0,True,False,4.2,False,True,False,True,False,True
1214,Palazzo Scanderbeg,9.3,3.0,True,False,14.3,False,True,False,True,True,False
1215,Il Dromedario,9.2,3.0,True,False,4.4,False,False,False,True,True,True
1216,Ziani Vatican Boutique,9.8,3.0,True,True,17.0,False,False,False,True,False,True
1217,Historical J&D,8.9,3.0,True,False,5.8,False,True,False,False,True,False
1218,La casa di Duccio,0.0,0.0,True,False,8.3,False,True,False,False,True,False
1219,Scott House,7.8,3.0,True,True,13.4,False,False,False,True,False,False
1220,Sogno Veneziano,10.0,3.0,True,False,8.3,False,False,False,True,True,False
1221,I Sleep B&B,9.3,3.0,True,False,4.6,False,True,False,True,True,False
1222,Casa affitto breve Napoli centro D10S quartieri spagnoli,9.5,3.0,True,True,5.1,False,True,False,True,False,False
1223,Mama's Home Rome,9.4,3.0,True,True,14.6,False,False,False,True,False,True
1224,Grand Hotel Tiberio,8.3,3.0,True,True,17.8,False,True,True,True,False,False
1225,Ai Cherubini,9.5,3.0,True,False,7.9,False,False,False,True,False,False
1226,Santacroce Guest House,9.4,3.0,True,False,14.1,False,False,False,True,False,False
1227,Residenza La Campana,7.8,3.0,True,False,7.7,False,False,False,True,False,False
1228,Residenza Conte di Cavour & Rooftop,8.6,3.0,True,False,5.4,False,True,False,True,True,False
1229,Hotel Deco,8.2,3.0,True,False,5.2,False,True,False,True,False,True
1230,Gina Guest House,9.1,3.0,True,False,4.9,False,False,False,True,False,False
1231,Hotel Emona Aquaeductus,7.9,3.0,True,False,12.1,False,True,True,True,False,False
1232,Lian Home in Florence,9.0,3.0,True,False,6.0,False,False,False,True,False,False
1233,Villa Le Statue,9.4,3.0,True,False,6.6,False,True,False,True,False,False
1234,Lion Palace - San Marco R&R,8.5,3.0,True,True,7.7,False,False,False,True,True,True
1235,Amadeus Holidays,8.4,3.0,True,False,7.5,False,False,False,True,False,False
1236,Princess Canal View NEW PROPERTY 2022,7.2,2.0,True,True,6.7,False,False,False,True,False,False
1237,B&B DolceVita Napoli,9.5,3.0,True,False,4.3,False,False,False,True,False,True
1238,Il Salotto Di Firenze,9.1,3.0,True,False,5.4,False,True,False,True,True,False
1239,Sofitel Roma Villa Borghese,9.0,3.0,False,True,14.8,True,False,True,True,True,False
1240,Casa Gordigiani,9.9,3.0,True,False,3.3,False,True,False,True,False,True
1241,Residenza Le Rondini,8.5,3.0,True,False,5.1,False,True,False,True,True,False
1242,Condotti Boutique Hotel,8.5,3.0,True,True,15.0,False,False,False,True,False,False
1243,Hotel Croce Di Malta,8.0,3.0,True,True,14.8,False,False,True,True,False,False
1244,"Radisson Collection Hotel, Palazzo Nani Venice",9.4,3.0,True,False,6.8,True,False,True,True,True,False
1245,Gallery Hotel Art - Lungarno Collection,9.1,3.0,True,False,5.6,True,True,True,True,True,False
1246,La Farina Apartments,9.0,3.0,True,False,6.3,True,True,False,True,False,True
1247,Casa di Annusca,9.5,3.0,True,False,5.4,False,True,False,True,True,False
1248,Palazzo Roselli Cecconi,9.1,3.0,True,True,6.1,False,True,True,True,True,False
1249,Macchiato Suites,9.9,3.0,True,False,3.5,False,False,False,True,False,True
1250,Centro Storico - Fermata MONTESANTO,8.4,3.0,True,True,4.6,False,True,False,True,True,False
1251,Palazzo Navona Hotel,9.0,3.0,True,False,14.6,False,False,True,True,False,True
1252,Arcadia Boutique Hotel,9.3,3.0,True,False,6.9,False,False,True,True,False,False
1253,Residenza Goldoni,8.3,3.0,True,False,7.6,False,False,False,True,True,False
1254,The St. Regis Venice,9.3,3.0,True,True,8.1,True,False,True,True,True,False
1255,Hotel Alcyone,7.3,2.0,True,False,7.7,False,False,True,True,True,False
1256,Granduomo Charming Accomodation,9.4,3.0,True,False,5.4,False,True,False,True,True,False
1257,Rooms77 Florence centro storico firenze,7.6,3.0,True,True,5.2,False,False,False,True,False,True
1258,Palazzo Cendon Piano Antico,8.5,3.0,True,False,6.8,False,False,False,True,True,True
1259,Hotel La Residenza,8.8,3.0,True,False,7.8,False,False,False,True,False,False
1260,B&B Dimora San Felice,9.2,3.0,True,True,4.5,False,True,False,True,False,True
1261,IL FIORE D'ORO LUXURY,9.1,3.0,True,False,2.6,False,False,False,True,True,False
1262,Mia Palace,8.1,3.0,True,False,4.4,False,True,False,True,True,False
1263,Pietrapiana Boutique Apartments,9.6,3.0,True,False,6.2,False,False,False,True,False,True
1264,B&B I 4 ELEMENTI,9.1,3.0,True,False,4.8,False,True,False,True,False,True
1265,B&B Il Porto,9.1,3.0,True,True,4.8,False,True,False,True,False,True
1266,Appartamento Rio de la Fornace,9.5,3.0,True,False,8.4,False,False,False,True,False,False
1267,Mercure Firenze Centro,8.3,3.0,True,False,4.9,False,False,True,False,True,True
1268,Art Dreams B&B,9.0,3.0,True,True,6.9,False,False,False,True,True,False
1269,"Crowne Plaza Rome St. Peter's, an IHG Hotel",8.3,3.0,True,True,16.9,False,True,True,False,False,False
1270,An amazing apartment in Oltrarno,10.0,3.0,True,False,5.1,False,False,False,True,False,False
1271,Vatican Loft,9.1,3.0,True,True,16.8,False,True,False,True,False,False
1272,San Luca Apartment,9.6,3.0,True,False,7.7,False,False,False,True,False,True
1273,Hotel Villa Pamphili Roma,8.8,3.0,True,True,16.0,False,True,True,False,False,False
1274,Casa Vittoria Napoli - Santa Lucia,9.3,3.0,True,False,5.8,False,True,False,True,False,True
1275,L'arco e il vico,9.8,3.0,True,True,4.4,False,True,False,True,False,False
1276,Le Serre di Galileo,8.5,3.0,True,False,6.5,False,True,False,True,False,False
1277,House and the City - Colosseum Apartments,8.4,3.0,True,True,12.8,False,False,False,False,True,False
1278,Hotel Smeraldo,8.8,3.0,False,True,14.3,False,True,True,True,False,False
1279,O' Scartellato,8.5,3.0,True,False,3.4,False,False,False,True,True,False
1280,Domo Florenzia,8.8,3.0,True,False,4.5,False,True,False,True,False,False
1281,Domus Ferruccio,9.4,3.0,True,True,12.7,False,False,False,True,False,True
1282,Hotel Piazza Bellini & Apartments,8.9,3.0,True,False,4.1,False,False,True,True,False,True
1283,Casa Pacifico Napoli,9.5,3.0,True,False,3.1,False,True,False,True,False,True
1284,Ca' del Cafetier,9.3,3.0,True,True,7.4,True,False,False,True,False,False
1285,Ostello Bello Firenze,9.2,3.0,True,False,4.9,False,True,True,True,True,False
1286,b&b allo squero,9.2,3.0,True,False,7.0,False,False,False,True,False,False
1287,Domus Maggiore,9.0,3.0,True,False,13.3,False,False,False,True,False,True
1288,AD Suites Tritone,8.7,3.0,True,True,14.4,False,True,True,True,False,False
1289,Trevi Diamond Luxury Suites & Jacuzzi,8.9,3.0,True,True,14.8,False,False,False,True,False,True
1290,Munì Boutique Flat,8.1,3.0,True,True,4.8,False,True,False,False,False,True
1291,Serenissima,8.3,3.0,True,False,6.7,False,False,False,False,False,False
1292,Hotel Damaso,9.3,3.0,True,True,14.6,False,True,False,True,False,False
1293,Largo Donnaregina Home,9.7,3.0,True,False,3.4,False,True,False,True,False,True
